wn_synset,bn:id,pos,lemmata EN,definition,lemmata ES,is it related to music?,note
,bn:16611666n,,"finger_snapping, snapping, beshkan, thumb_snapping, snap-of-a-finger, persian_snap, click, finger_snap, snap_of_a_finger, persian_hand_snap, snapping_fingers, finger-snapping, snap",Snapping one's fingers is the act of creating a snapping or clicking sound with one's fingers.,clic,YES,
,bn:16611666n,,"finger_snapping, snapping, beshkan, thumb_snapping, snap-of-a-finger, persian_snap, click, finger_snap, snap_of_a_finger, persian_hand_snap, snapping_fingers, finger-snapping, snap",Snapping one's fingers is the act of creating a snapping or clicking sound with one's fingers.,chasquido_de_dedo,YES,
,bn:16611666n,,"finger_snapping, snapping, beshkan, thumb_snapping, snap-of-a-finger, persian_snap, click, finger_snap, snap_of_a_finger, persian_hand_snap, snapping_fingers, finger-snapping, snap",Snapping one's fingers is the act of creating a snapping or clicking sound with one's fingers.,chasquido_de_mano_persa,YES,
,bn:00034575n,,finger_hole,One of a series of holes in a woodwind instrument; pitch changes when a finger covers it,agujero_para_el_dedo,YES,
,bn:03565846n,,"filmi_qawwali, filmi_qawwal, techno_qawwali, film_qawwali",Filmi qawwali ,filmi_qawwali,YES,
,bn:03565846n,,"filmi_qawwali, filmi_qawwal, techno_qawwali, film_qawwali",Filmi qawwali ,filmi_qawwal,YES,
,bn:03565846n,,"filmi_qawwali, filmi_qawwal, techno_qawwali, film_qawwali",Filmi qawwali ,techno_qawwali,YES,
,bn:03565846n,,"filmi_qawwali, filmi_qawwal, techno_qawwali, film_qawwali",Filmi qawwali ,film_qawwali,YES,
,bn:01034360n,,"filmi_pop, filmi-pop","Filmi pop is a term first coined by Pakistani music journalist, Ali Tim in 1990 but made famous by the country's most influential pop critic, Nadeem F. Paracha.",filmi_pop,YES,
,bn:01034360n,,"filmi_pop, filmi-pop","Filmi pop is a term first coined by Pakistani music journalist, Ali Tim in 1990 but made famous by the country's most influential pop critic, Nadeem F. Paracha.",filmi-pop,YES,
,bn:00578814n,,"ferrinho, ferrinhu","The ferrinho is a musical instrument, more precisely a scraped idiophone.",ferrinho,YES,
,bn:00578814n,,"ferrinho, ferrinhu","The ferrinho is a musical instrument, more precisely a scraped idiophone.",ferrinhu,YES,
,bn:01712988n,,fell,"Fell is a music genre performed by Goan Catholic men and women during the Goa Carnival before the Lent in Goa, India.",fell,YES,
,bn:02714790n,,"fangxiang, fang_xiang, fang_hsiang, fang-xiang","The fangxiang is an organized-suspended Chinese metallophone that has been used for over 1,000 years.",fangxiang,YES,
,bn:02714790n,,"fangxiang, fang_xiang, fang_hsiang, fang-xiang","The fangxiang is an organized-suspended Chinese metallophone that has been used for over 1,000 years.",fang_xiang,YES,
,bn:02714790n,,"fangxiang, fang_xiang, fang_hsiang, fang-xiang","The fangxiang is an organized-suspended Chinese metallophone that has been used for over 1,000 years.",fang_hsiang,YES,
,bn:02714790n,,"fangxiang, fang_xiang, fang_hsiang, fang-xiang","The fangxiang is an organized-suspended Chinese metallophone that has been used for over 1,000 years.",fang-xiang,YES,
,bn:01322210n,,"fan-funded_music, fan_funded",Fan-funded music is a type of crowdfunding that specifically pertains to music.,música_fan-funded,YES,
,bn:01322210n,,"fan-funded_music, fan_funded",Fan-funded music is a type of crowdfunding that specifically pertains to music.,fan-funded,YES,
,bn:02332738n,,fanfare_orchestra,"A Fanfare Orchestra is a type of brass band consisting of the entire saxophone family, trumpets, trombones, euphoniums, baritone horns, flugelhorns and alto/tenor- or F-horns, as well as percussion.",orquestra_fanfarria,YES,
,bn:03379666n,,falset,Falset is the latitude for a brasswind player's pitch-control of a harmonic by adjusting lip or air pressure.,falset,YES,
,bn:00832482n,,"eye_music, augenmusik",Eye music describes graphical features of scores which when performed are unnoticeable by the listener.,música_del_ojo,YES,
,bn:00832482n,,"eye_music, augenmusik",Eye music describes graphical features of scores which when performed are unnoticeable by the listener.,augenmusik,YES,
,bn:03365948n,,"extravaganza, extravaganzas","An extravaganza is a literary or musical work characterized by freedom of style and structure and usually containing elements of burlesque, pantomime, music hall and parody.",extravaganza,YES,
,bn:03365948n,,"extravaganza, extravaganzas","An extravaganza is a literary or musical work characterized by freedom of style and structure and usually containing elements of burlesque, pantomime, music hall and parody.",extravaganzas,YES,
,bn:03252230n,,"extension, vocal_extensions","In music, an extension is a set of musical notes that lie outside the standard range or tessitura.",extensiones_vocales,YES,
,bn:03112585n,,ewe_drumming,"Ewe drumming refers to the drumming ensembles of the Ewe people of Ghana, Togo, and Benin.",batería_ewe,YES,
,bn:03162541n,,"evolutionary_musicology, the_origins_of_music, origin_of_music, musical_protolanguage, evolutionary_origin_of_music, musilanguage",Evolutionary musicology is a subfield of biomusicology that grounds the cognitive mechanisms of music appreciation and music creation in evolutionary theory.,musicología_evolutiva,YES,
,bn:03162541n,,"evolutionary_musicology, the_origins_of_music, origin_of_music, musical_protolanguage, evolutionary_origin_of_music, musilanguage",Evolutionary musicology is a subfield of biomusicology that grounds the cognitive mechanisms of music appreciation and music creation in evolutionary theory.,los_origenes_de_la_música,YES,
,bn:03162541n,,"evolutionary_musicology, the_origins_of_music, origin_of_music, musical_protolanguage, evolutionary_origin_of_music, musilanguage",Evolutionary musicology is a subfield of biomusicology that grounds the cognitive mechanisms of music appreciation and music creation in evolutionary theory.,el_origen_de_la_música,YES,
,bn:03162541n,,"evolutionary_musicology, the_origins_of_music, origin_of_music, musical_protolanguage, evolutionary_origin_of_music, musilanguage",Evolutionary musicology is a subfield of biomusicology that grounds the cognitive mechanisms of music appreciation and music creation in evolutionary theory.,protolengua_musical,YES,
,bn:03162541n,,"evolutionary_musicology, the_origins_of_music, origin_of_music, musical_protolanguage, evolutionary_origin_of_music, musilanguage",Evolutionary musicology is a subfield of biomusicology that grounds the cognitive mechanisms of music appreciation and music creation in evolutionary theory.,origen_evolutivo_de_la_música,YES,
,bn:03162541n,,"evolutionary_musicology, the_origins_of_music, origin_of_music, musical_protolanguage, evolutionary_origin_of_music, musilanguage",Evolutionary musicology is a subfield of biomusicology that grounds the cognitive mechanisms of music appreciation and music creation in evolutionary theory.,musilengua,YES,
,bn:03714894n,,"european_hip_hop, european_rap, europe_hip_hop",European hip hop is hip hop music created by European musicians.,hip_hop_europeo,YES,
,bn:03714894n,,"european_hip_hop, european_rap, europe_hip_hop",European hip hop is hip hop music created by European musicians.,rap_europeo,YES,
,bn:03714894n,,"european_hip_hop, european_rap, europe_hip_hop",European hip hop is hip hop music created by European musicians.,hip_hop_de_europa,YES,
,bn:03276399n,,european_free_jazz,European free jazz is a part of the global free jazz scene with its own development and characteristics.,jazz_libre_europeo,YES,
,bn:02116586n,,euphiction,"Euphiction is a writing genre where writers do literary ""cover versions"" of specific songs, a marriage of musical inspiration with the written word, or a story that works like a three-minute single.",euphiction,YES,
,bn:01904618n,,"ethnoambient, ethno_ambient",,ethnoambiente,YES,cancellata la definizione 
,bn:01904618n,,"ethnoambient, ethno_ambient",,ethno-ambiente,YES,cancellata la definizione 
,bn:03731511n,,"er_ren_zhuan, errenzhuan, erren_zhuan, song_and_dance_duet, two-person_turnabout, two-singer_spin",Errenzhuan or Two-people Rotation is a genre of local folk dance and song from Northeast China.,er_ren_zhuan,YES,
,bn:03731511n,,"er_ren_zhuan, errenzhuan, erren_zhuan, song_and_dance_duet, two-person_turnabout, two-singer_spin",Errenzhuan or Two-people Rotation is a genre of local folk dance and song from Northeast China.,errenzhuan,YES,
,bn:03731511n,,"er_ren_zhuan, errenzhuan, erren_zhuan, song_and_dance_duet, two-person_turnabout, two-singer_spin",Errenzhuan or Two-people Rotation is a genre of local folk dance and song from Northeast China.,erren_zhuan,YES,
,bn:03731511n,,"er_ren_zhuan, errenzhuan, erren_zhuan, song_and_dance_duet, two-person_turnabout, two-singer_spin",Errenzhuan or Two-people Rotation is a genre of local folk dance and song from Northeast China.,canción_y_dueto_de_baile,YES,
,bn:03731511n,,"er_ren_zhuan, errenzhuan, erren_zhuan, song_and_dance_duet, two-person_turnabout, two-singer_spin",Errenzhuan or Two-people Rotation is a genre of local folk dance and song from Northeast China.,giro_de_dos_personas,YES,
,bn:03731511n,,"er_ren_zhuan, errenzhuan, erren_zhuan, song_and_dance_duet, two-person_turnabout, two-singer_spin",Errenzhuan or Two-people Rotation is a genre of local folk dance and song from Northeast China.,giro-de_dos_personas,YES,
,bn:00316691n,,"enigmatic_scale, scale_enigmatica, scala_enigmatica","The enigmatic scale is an unusual musical scale, with elements of both major and minor scales, as well as the whole-tone scale.",escala_enigmática,YES,
,bn:00307523n,,"english_art_song, british_art_song","The composition of art song in England and English-speaking countries has a long history, beginning with lute song in the late 16th century and continuing today.",canción_de_arte_inglés,YES,
,bn:00307523n,,"english_art_song, british_art_song","The composition of art song in England and English-speaking countries has a long history, beginning with lute song in the late 16th century and continuing today.",canción_de_arte_británico,YES,
,bn:03111742n,,"emancipation_of_the_dissonance, emancipation_of_dissonance","The emancipation of the dissonance was a concept or goal put forth by composer Arnold Schoenberg and others, including his pupil Anton Webern.",emancipación_de_la_disonancia,YES,
,bn:00030331n,,elevation,(ballet) the height of a dancer's leap or jump,elevación,YES,
,bn:03320240n,,electronic_tanpura,"An electronic tanpura is an electronic instrument that replicates the sound of an Indian string instrument known as the tanpura, used to provide a constant drone to accompany another's vocal or instrumental melody.",tanpura_electrónico,YES,
,bn:00244790n,,"electronic_drum_module, drum_module, drum_brain",An electronic drum module is an electronic or digital music device in an electronic drum kit that serves as the central processing unit and sound module.,módulo_del_tambor_electrónico,YES,
,bn:00244790n,,"electronic_drum_module, drum_module, drum_brain",An electronic drum module is an electronic or digital music device in an electronic drum kit that serves as the central processing unit and sound module.,modul_del_tambor,YES,
,bn:00244790n,,"electronic_drum_module, drum_module, drum_brain",An electronic drum module is an electronic or digital music device in an electronic drum kit that serves as the central processing unit and sound module.,cerebro_del_tambor,YES,
,bn:03674431n,,"electronic_bagpipes, degerpipes, deger_pipes",The electronic bagpipes is an electronic musical instrument emulating the tone and/or playing style of the bagpipes.,gaita_electrónica,YES,
,bn:03674431n,,"electronic_bagpipes, degerpipes, deger_pipes",The electronic bagpipes is an electronic musical instrument emulating the tone and/or playing style of the bagpipes.,degerpipes,YES,
,bn:03674431n,,"electronic_bagpipes, degerpipes, deger_pipes",The electronic bagpipes is an electronic musical instrument emulating the tone and/or playing style of the bagpipes.,deger_pipes,YES,
,bn:03150958n,,elastic_scoring,Elastic scoring is a style of orchestration or music arrangement that was first used by the Australian composer Percy Grainger.,partitura_elástica,YES,
,bn:03391351n,,"ektal, ek_tal, ektaal",Ektal or Ektaal is a tala in Indian music.,ektal,YES,
,bn:03391351n,,"ektal, ek_tal, ektaal",Ektal or Ektaal is a tala in Indian music.,ek_tal,YES,
,bn:03391351n,,"ektal, ek_tal, ektaal",Ektal or Ektaal is a tala in Indian music.,ektaal,YES,
,bn:16568381n,,"edwardian_musical_comedy, edwardian_musical_comedies, edwardian_musicals, edwardian_musical_theatre","Edwardian musical comedy was a form of British musical theatre that extended beyond the reign of King Edward VII in both directions, beginning in the early 1890s, when the Gilbert and Sullivan operas' dominance had ended, until the rise of the American musicals by Jerome Kern, Rodgers and Hart, George Gershwin and Cole Porter following the First World War.",comedia_musical_eduardiana,YES,
,bn:16568381n,,"edwardian_musical_comedy, edwardian_musical_comedies, edwardian_musicals, edwardian_musical_theatre","Edwardian musical comedy was a form of British musical theatre that extended beyond the reign of King Edward VII in both directions, beginning in the early 1890s, when the Gilbert and Sullivan operas' dominance had ended, until the rise of the American musicals by Jerome Kern, Rodgers and Hart, George Gershwin and Cole Porter following the First World War.",comedias_musicales_eduardianas,YES,
,bn:16568381n,,"edwardian_musical_comedy, edwardian_musical_comedies, edwardian_musicals, edwardian_musical_theatre","Edwardian musical comedy was a form of British musical theatre that extended beyond the reign of King Edward VII in both directions, beginning in the early 1890s, when the Gilbert and Sullivan operas' dominance had ended, until the rise of the American musicals by Jerome Kern, Rodgers and Hart, George Gershwin and Cole Porter following the First World War.",musicales_eduardianos,YES,
,bn:16568381n,,"edwardian_musical_comedy, edwardian_musical_comedies, edwardian_musicals, edwardian_musical_theatre","Edwardian musical comedy was a form of British musical theatre that extended beyond the reign of King Edward VII in both directions, beginning in the early 1890s, when the Gilbert and Sullivan operas' dominance had ended, until the rise of the American musicals by Jerome Kern, Rodgers and Hart, George Gershwin and Cole Porter following the First World War.",teatro_musical_eduardiano,YES,
,bn:00840901n,,educational_music,"Educational music, is a genre of music in which songs, lyrics, or other musical elements are used as a method of teaching and/or learning.",música_educativa,YES,
,bn:01034813n,,echo_machine,Kaikulaitteella lisätään ääneen keinotekoisesti kaikua.,mquina_de_eco,YES,
,bn:00029420n,,earplug,An earphone that is inserted into the ear canal,tapones,YES,
,bn:01492115n,,"early_music_of_the_british_isles, british_renaissance_music, english_medieval_music, tudor_music, english_early_music, traditional_music_of_the_united_kingdom, early_music_of_britain, british_early_music, british_medieval_music, english_renaissance_music","Early music of the British Isles, from the earliest recorded times until the beginnings of the Baroque in the 17th century, was a diverse and rich culture, including sacred and secular music and ranging from the popular to the elite.",música_antigua_de_las_islas_británicas,YES,
,bn:01492115n,,"early_music_of_the_british_isles, british_renaissance_music, english_medieval_music, tudor_music, english_early_music, traditional_music_of_the_united_kingdom, early_music_of_britain, british_early_music, british_medieval_music, english_renaissance_music","Early music of the British Isles, from the earliest recorded times until the beginnings of the Baroque in the 17th century, was a diverse and rich culture, including sacred and secular music and ranging from the popular to the elite.",música_renacentista_británica,YES,
,bn:01492115n,,"early_music_of_the_british_isles, british_renaissance_music, english_medieval_music, tudor_music, english_early_music, traditional_music_of_the_united_kingdom, early_music_of_britain, british_early_music, british_medieval_music, english_renaissance_music","Early music of the British Isles, from the earliest recorded times until the beginnings of the Baroque in the 17th century, was a diverse and rich culture, including sacred and secular music and ranging from the popular to the elite.",música_medieval_inglesa,YES,
,bn:01492115n,,"early_music_of_the_british_isles, british_renaissance_music, english_medieval_music, tudor_music, english_early_music, traditional_music_of_the_united_kingdom, early_music_of_britain, british_early_music, british_medieval_music, english_renaissance_music","Early music of the British Isles, from the earliest recorded times until the beginnings of the Baroque in the 17th century, was a diverse and rich culture, including sacred and secular music and ranging from the popular to the elite.",música_de_los_tudor,YES,
,bn:01492115n,,"early_music_of_the_british_isles, british_renaissance_music, english_medieval_music, tudor_music, english_early_music, traditional_music_of_the_united_kingdom, early_music_of_britain, british_early_music, british_medieval_music, english_renaissance_music","Early music of the British Isles, from the earliest recorded times until the beginnings of the Baroque in the 17th century, was a diverse and rich culture, including sacred and secular music and ranging from the popular to the elite.",música_antigua_inglesa,YES,
,bn:01492115n,,"early_music_of_the_british_isles, british_renaissance_music, english_medieval_music, tudor_music, english_early_music, traditional_music_of_the_united_kingdom, early_music_of_britain, british_early_music, british_medieval_music, english_renaissance_music","Early music of the British Isles, from the earliest recorded times until the beginnings of the Baroque in the 17th century, was a diverse and rich culture, including sacred and secular music and ranging from the popular to the elite.",música_tradicional_del_reino_unido,YES,
,bn:01492115n,,"early_music_of_the_british_isles, british_renaissance_music, english_medieval_music, tudor_music, english_early_music, traditional_music_of_the_united_kingdom, early_music_of_britain, british_early_music, british_medieval_music, english_renaissance_music","Early music of the British Isles, from the earliest recorded times until the beginnings of the Baroque in the 17th century, was a diverse and rich culture, including sacred and secular music and ranging from the popular to the elite.",música_antigua_de_gran_bretaña,YES,
,bn:01492115n,,"early_music_of_the_british_isles, british_renaissance_music, english_medieval_music, tudor_music, english_early_music, traditional_music_of_the_united_kingdom, early_music_of_britain, british_early_music, british_medieval_music, english_renaissance_music","Early music of the British Isles, from the earliest recorded times until the beginnings of the Baroque in the 17th century, was a diverse and rich culture, including sacred and secular music and ranging from the popular to the elite.",música_antigua_británica,YES,
,bn:01492115n,,"early_music_of_the_british_isles, british_renaissance_music, english_medieval_music, tudor_music, english_early_music, traditional_music_of_the_united_kingdom, early_music_of_britain, british_early_music, british_medieval_music, english_renaissance_music","Early music of the British Isles, from the earliest recorded times until the beginnings of the Baroque in the 17th century, was a diverse and rich culture, including sacred and secular music and ranging from the popular to the elite.",música_medieval_británica,YES,
,bn:01492115n,,"early_music_of_the_british_isles, british_renaissance_music, english_medieval_music, tudor_music, english_early_music, traditional_music_of_the_united_kingdom, early_music_of_britain, british_early_music, british_medieval_music, english_renaissance_music","Early music of the British Isles, from the earliest recorded times until the beginnings of the Baroque in the 17th century, was a diverse and rich culture, including sacred and secular music and ranging from the popular to the elite.",música_renacentista_inglesa,YES,
,bn:02052256n,,"early_music_festivals, list_of_early_music_festivals, early_music_festival","Early music festivals is a generic term for musical festivals focused on music before Beethoven, or including historically informed performance of later works.",festivales_de_música_antigua,YES,
,bn:02052256n,,"early_music_festivals, list_of_early_music_festivals, early_music_festival","Early music festivals is a generic term for musical festivals focused on music before Beethoven, or including historically informed performance of later works.",lista_de_festivales_de_música_antigua,YES,
,bn:02052256n,,"early_music_festivals, list_of_early_music_festivals, early_music_festival","Early music festivals is a generic term for musical festivals focused on music before Beethoven, or including historically informed performance of later works.",festival_de_música_antigua,YES,
,bn:03178723n,,early_british_popular_music,"Early British popular music, in the sense of commercial music enjoyed by the people, can be seen to originate in the 16th and 17th centuries with the arrival of the broadside ballad as a result of the print revolution, which were sold cheaply and in great numbers until the 19th century.",música_popular_británica_antigua,YES,
,bn:03141505n,,"duxianqin, 独弦琴, duxian_qin, dixianqin, du_xian_qin, dúxiánqín","The duxianqin is a Chinese plucked string instrument with only one string; it is nearly identical to the Vietnamese đàn bầu, from which it likely was derived.",duxianqin,YES,
,bn:03141505n,,"duxianqin, 独弦琴, duxian_qin, dixianqin, du_xian_qin, dúxiánqín","The duxianqin is a Chinese plucked string instrument with only one string; it is nearly identical to the Vietnamese đàn bầu, from which it likely was derived.",独弦琴,YES,
,bn:03141505n,,"duxianqin, 独弦琴, duxian_qin, dixianqin, du_xian_qin, dúxiánqín","The duxianqin is a Chinese plucked string instrument with only one string; it is nearly identical to the Vietnamese đàn bầu, from which it likely was derived.",duxian_qin,YES,
,bn:03141505n,,"duxianqin, 独弦琴, duxian_qin, dixianqin, du_xian_qin, dúxiánqín","The duxianqin is a Chinese plucked string instrument with only one string; it is nearly identical to the Vietnamese đàn bầu, from which it likely was derived.",dixianqin,YES,
,bn:03141505n,,"duxianqin, 独弦琴, duxian_qin, dixianqin, du_xian_qin, dúxiánqín","The duxianqin is a Chinese plucked string instrument with only one string; it is nearly identical to the Vietnamese đàn bầu, from which it likely was derived.",du_xian_qin,YES,
,bn:03141505n,,"duxianqin, 独弦琴, duxian_qin, dixianqin, du_xian_qin, dúxiánqín","The duxianqin is a Chinese plucked string instrument with only one string; it is nearly identical to the Vietnamese đàn bầu, from which it likely was derived.",dúxiánqín,YES,
,bn:03633698n,,dutch_jazz,Dutch jazz refers to the jazz music of the Netherlands.,jazz_holandés,YES,
,bn:03132378n,,"duffmuttu, duff_muttu, dhub_muttu, daffmuttu",Duffmuttu is an art form prevalent in the Malabar region of the state of Kerala in south India.,duffmuttu,YES,
,bn:03132378n,,"duffmuttu, duff_muttu, dhub_muttu, daffmuttu",Duffmuttu is an art form prevalent in the Malabar region of the state of Kerala in south India.,duff_muttu,YES,
,bn:03132378n,,"duffmuttu, duff_muttu, dhub_muttu, daffmuttu",Duffmuttu is an art form prevalent in the Malabar region of the state of Kerala in south India.,dhub_muttu,YES,
,bn:03132378n,,"duffmuttu, duff_muttu, dhub_muttu, daffmuttu",Duffmuttu is an art form prevalent in the Malabar region of the state of Kerala in south India.,daffmuttu,YES,
,bn:02576805n,,"drum_and_bugle_corps, military_drum_and_bugle_corps, bugle_band, drum_&_bugle_corps",Classic drum and bugle corps are musical ensembles that descended from military bugle and drum units returning from World War I and succeeding wars.,drum_and_bugle_corps,YES,
,bn:02576805n,,"drum_and_bugle_corps, military_drum_and_bugle_corps, bugle_band, drum_&_bugle_corps",Classic drum and bugle corps are musical ensembles that descended from military bugle and drum units returning from World War I and succeeding wars.,military_drum_and_bugle_corps,YES,
,bn:02576805n,,"drum_and_bugle_corps, military_drum_and_bugle_corps, bugle_band, drum_&_bugle_corps",Classic drum and bugle corps are musical ensembles that descended from military bugle and drum units returning from World War I and succeeding wars.,bugle_band,YES,
,bn:02576805n,,"drum_and_bugle_corps, military_drum_and_bugle_corps, bugle_band, drum_&_bugle_corps",Classic drum and bugle corps are musical ensembles that descended from military bugle and drum units returning from World War I and succeeding wars.,drum_&_bugle_corps,YES,
,bn:00028892n,,drum,The sound of a drum,repiqueteo,YES,
,bn:03408671n,,"drop_d_tuning, dropped_d_tuning, drop-d, drop_d, drop-d_tuning, dropped_d, dadgbe","Drop D tuning is an alternative form of guitar tuning in which the lowest string is tuned down from the usual E of standard tuning by one whole step to D. Drop D tuning, as well as other lowered altered tunings, are often used with the electric guitar in heavy metal music.",afinación_drop_d,YES,
,bn:03408671n,,"drop_d_tuning, dropped_d_tuning, drop-d, drop_d, drop-d_tuning, dropped_d, dadgbe","Drop D tuning is an alternative form of guitar tuning in which the lowest string is tuned down from the usual E of standard tuning by one whole step to D. Drop D tuning, as well as other lowered altered tunings, are often used with the electric guitar in heavy metal music.",afinación_dropped_d,YES,
,bn:03408671n,,"drop_d_tuning, dropped_d_tuning, drop-d, drop_d, drop-d_tuning, dropped_d, dadgbe","Drop D tuning is an alternative form of guitar tuning in which the lowest string is tuned down from the usual E of standard tuning by one whole step to D. Drop D tuning, as well as other lowered altered tunings, are often used with the electric guitar in heavy metal music.",drop-d,YES,
,bn:03408671n,,"drop_d_tuning, dropped_d_tuning, drop-d, drop_d, drop-d_tuning, dropped_d, dadgbe","Drop D tuning is an alternative form of guitar tuning in which the lowest string is tuned down from the usual E of standard tuning by one whole step to D. Drop D tuning, as well as other lowered altered tunings, are often used with the electric guitar in heavy metal music.",dropped_d,YES,
,bn:03408671n,,"drop_d_tuning, dropped_d_tuning, drop-d, drop_d, drop-d_tuning, dropped_d, dadgbe","Drop D tuning is an alternative form of guitar tuning in which the lowest string is tuned down from the usual E of standard tuning by one whole step to D. Drop D tuning, as well as other lowered altered tunings, are often used with the electric guitar in heavy metal music.",dadgbe,YES,
,bn:03691372n,,"drop_c_tuning, drop_c, dropped_c","Drop C tuning is an alternative guitar tuning where at least one string has been lowered to a C, but most commonly refers to CGCFAD, which can be described as D tuning with a 6th string dropped to C, or drop D tuning transposed down a whole step.",afinación_drop_c,YES,
,bn:03691372n,,"drop_c_tuning, drop_c, dropped_c","Drop C tuning is an alternative guitar tuning where at least one string has been lowered to a C, but most commonly refers to CGCFAD, which can be described as D tuning with a 6th string dropped to C, or drop D tuning transposed down a whole step.",drop_c,YES,
,bn:03691372n,,"drop_c_tuning, drop_c, dropped_c","Drop C tuning is an alternative guitar tuning where at least one string has been lowered to a C, but most commonly refers to CGCFAD, which can be described as D tuning with a 6th string dropped to C, or drop D tuning transposed down a whole step.",dropped_c,YES,
,bn:00528547n,,dresden_amen,The Dresden amen is a sequence of six notes sung by choirs during church services in the German state of Saxony since the beginning of the 19th century.,amen_de_dresde,YES,
,bn:03263322n,,"downtown_music, downtown_scene, uptown_music","Downtown music is a subdivision of American music, closely related to experimental music, which developed in downtown Manhattan in the 1960s.",música_del_centro,YES,
,bn:03263322n,,"downtown_music, downtown_scene, uptown_music","Downtown music is a subdivision of American music, closely related to experimental music, which developed in downtown Manhattan in the 1960s.",escena_del_centro,YES,
,bn:03263322n,,"downtown_music, downtown_scene, uptown_music","Downtown music is a subdivision of American music, closely related to experimental music, which developed in downtown Manhattan in the 1960s.",música_de_la_parte_alta_de_la_ciudad,YES,
,bn:03758853n,,"double-system_recording, doublesystem, double_system, double-system, double-systems, double_systems, doublesystems",Double-system recording is a form of sound recording used in motion picture production whereby the sound for a scene is recorded on a machine that is separate from the camera or picture-recording apparatus.,grabación_de_sistema_doble,YES,
,bn:03758853n,,"double-system_recording, doublesystem, double_system, double-system, double-systems, double_systems, doublesystems",Double-system recording is a form of sound recording used in motion picture production whereby the sound for a scene is recorded on a machine that is separate from the camera or picture-recording apparatus.,sistema_doble,YES,
,bn:17222265n,,double_stroke,Drum technique,double_stroke,YES,
,bn:00028401n,,double_reed,A pair of joined reeds that vibrate together to produce the sound in some woodwinds,doble_caña,YES,
,bn:01138075n,,"double_drop_d_tuning, double_droup_d, dadgbd","Double drop D tuning: DADGBD, also known simply as double drop D, is an alternative guitar tuning: E strings are tuned down one whole step to D rather than E as in standard tuning.",afinación_double_drop_d,YES,
,bn:01138075n,,"double_drop_d_tuning, double_droup_d, dadgbd","Double drop D tuning: DADGBD, also known simply as double drop D, is an alternative guitar tuning: E strings are tuned down one whole step to D rather than E as in standard tuning.",double_drop_d,YES,
,bn:01138075n,,"double_drop_d_tuning, double_droup_d, dadgbd","Double drop D tuning: DADGBD, also known simply as double drop D, is an alternative guitar tuning: E strings are tuned down one whole step to D rather than E as in standard tuning.",dadgbd,YES,
,bn:01607010n,,dord,"The dord is a bronze horn native to Ireland, with excavated examples dating back as far as 1000 BC, during the Bronze Age. 104 original dords are known to exist, although replicas have been built since the late 20th century.",dord,YES,
,bn:03593532n,,"doof, list_of_bush_doofs, bush_doof, list_of_doofs","A doof or bush doof is a type of outdoor dance party generally held in a remote country area, or outside a large city in surrounding bush or rainforest.",doof,YES,
,bn:03593532n,,"doof, list_of_bush_doofs, bush_doof, list_of_doofs","A doof or bush doof is a type of outdoor dance party generally held in a remote country area, or outside a large city in surrounding bush or rainforest.",lista_de_bush_doofs,YES,
,bn:03593532n,,"doof, list_of_bush_doofs, bush_doof, list_of_doofs","A doof or bush doof is a type of outdoor dance party generally held in a remote country area, or outside a large city in surrounding bush or rainforest.",bush_doof,YES,
,bn:03593532n,,"doof, list_of_bush_doofs, bush_doof, list_of_doofs","A doof or bush doof is a type of outdoor dance party generally held in a remote country area, or outside a large city in surrounding bush or rainforest.",lista_de_doofs,YES,
,bn:01074693n,,dojo,The dojo is a hybrid instrument designed as a cross between the Dobro-style guitar and the banjo.,dojo,YES,
,bn:00667893n,,dj_big_band,A DJ big band is a large musical ensemble made of a large number of DJ's.,big_band_de_dj,YES,
,bn:00279104n,,division,"In music, division refers to a type of ornamentation or variation common in 16th- and 17th-century music in which each note of a melodic line is ""divided"" into several shorter, faster-moving notes, often by a rhythmic repetition of a simple musical device such as the trill, turn or cambiata on each note in turn, or by the introduction of nonchord tones or arpeggio figures.",división,YES,
,bn:02381579n,,discomix,"A discomix, or simply a disco, is an extended reggae 12-inch single that typically features the vocal track followed by a dub version or a deejay version of the same track.",discomix,YES,
,bn:14123083n,,digital_sheet_music,Digital sheet music is technology for representing and displaying sheet music in a computer-readable format.,partitura_digital,YES,
,bn:01410401n,,"digital_dj_licensing, digital_dj_licenses, digital_dj_licence, digital_dj_license, produb","A digital DJ licence is required in some countries, including the United Kingdom,1 Finland,2 Canada, Belgium and Italy, to publicly play digital copies of copyrighted music.",licencia_de_dj_digital,YES,
,bn:01410401n,,"digital_dj_licensing, digital_dj_licenses, digital_dj_licence, digital_dj_license, produb","A digital DJ licence is required in some countries, including the United Kingdom,1 Finland,2 Canada, Belgium and Italy, to publicly play digital copies of copyrighted music.",licencias_de_dj_digital,YES,
,bn:01410401n,,"digital_dj_licensing, digital_dj_licenses, digital_dj_licence, digital_dj_license, produb","A digital DJ licence is required in some countries, including the United Kingdom,1 Finland,2 Canada, Belgium and Italy, to publicly play digital copies of copyrighted music.",produb,YES,
,bn:03260538n,,dido_flip,The Dido flip was a female hairstyle of the early 21st century in imitation of the singer and songwriter Dido Armstrong.,dido_flip,YES,
,bn:00739902n,,"dhaki, dhakis","Dhakis are traditional drummers who play the dhak during Hindu festivals, primarily in Bengal.",dhaki,YES,
,bn:00739902n,,"dhaki, dhakis","Dhakis are traditional drummers who play the dhak during Hindu festivals, primarily in Bengal.",dhakis,YES,
