wn_synset,bn:id,pos,lemmata EN,definition,lemmata FR,is it related to music?
,bn:16559116n,,"music_piracy, pirated_music, history_of_music_piracy, record_piracy, illegal_music",Music piracy is the copying and distributing of recordings of a piece of music for which the rights owners did not give consent.,piratage_musical,YES
,bn:03884798n,,"music_of_the_former_netherlands_antilles, curacao_music, music_of_curacao, music_of_bonaire_and_curaçao, music_of_the_netherlands_antilles, music_of_netherlands_antilles_and_aruba, music_of_bonaire, bonaire_music, music_of_bonaire_and_curacao, music_of_aruba, dutch_antillean_music, music_of_saba, music_of_sint_eustatius, music_of_the_dutch_antilles, music_of_aruba_and_the_netherlands_antilles, curaçao_music, music_of_aruba_and_the_dutch_antilles, music_of_sint_maarten, music_of_saint_eustatius","The music of the former Netherlands Antilles is a mixture of native, African and European elements, and is closely connected with trends from neighboring countries such as Venezuela and Colombia and islands such as Puerto Rico, Cuba, Santo Domingo, Haiti, Martinique, Trinidad, Dominica, and Guadeloupe.",musique_des_antilles_néerlandais,YES
,bn:15013374n,,music_of_scotland_in_the_nineteenth_century,"Music of Scotland in the nineteenth century includes all forms of music production in the period, in Scotland or by Scottish people.",musique_écossaise_du_dix-neuvième_siècle,YES
,bn:14490854n,,music_of_scotland_in_the_eighteenth_century,"Music of Scotland in the eighteenth century includes all forms of music made in Scotland, by Scottish people, or in forms associated with Scotland, in the eighteenth century.",musique_écossaise_du_dix-huitième_siècle,YES
,bn:03286664n,,music_of_georgia,"Georgia's musical history is diverse and substantial; the state's musicians include Southern rap groups such as Outkast and Goodie Mob, as well as a wide variety of rock, pop, blues, and country artists such as the late Ray Charles, Otis Redding, James Brown, and The Allman Brothers Band.",musique_de_géorgie,YES
,bn:03887340n,,"music_of_eswatini, music_of_swaziland, swazi_music","The music of Eswatini is composed of both ethnic Swazi music and varieties of folk music as well as modern genres such as rock, pop and hip hop, which has been popular in Eswatini since headed by bands such as Vamoose.",musique_d'eswatini,YES
,bn:03028746n,,"music_of_cyprus, cypriot_music, popular_music_in_cyprus, traditional_music_of_cyprus","The music of Cyprus includes a variety of traditional, Western classical and Western popular genres.",musique_chypriote,YES
,bn:03028746n,,"music_of_cyprus, cypriot_music, popular_music_in_cyprus, traditional_music_of_cyprus","The music of Cyprus includes a variety of traditional, Western classical and Western popular genres.",musique_populaire_de_chypre,YES
,bn:02645944n,,"music_of_athens,_georgia, music_of_athens_georgia, athens_rock, athens,_ga_music_scene, athens,_georgia_music_scene, music_of_athens,_ga","The music of Athens, Georgia, includes a wide variety of popular music and was an important part of the early evolution of alternative rock and new wave.",_géorgie,YES
,bn:02645944n,,"music_of_athens,_georgia, music_of_athens_georgia, athens_rock, athens,_ga_music_scene, athens,_georgia_music_scene, music_of_athens,_ga","The music of Athens, Georgia, includes a wide variety of popular music and was an important part of the early evolution of alternative rock and new wave.",musique_d'athènes_en_géorgie,YES
,bn:03105791n,,"music_manuscript, musical_manuscript",Music manuscripts are handwritten sources of music.,manuscrits_musicaux,YES
,bn:03105791n,,"music_manuscript, musical_manuscript",Music manuscripts are handwritten sources of music.,manuscrit_musical,YES
,bn:16593335n,,music_industry_of_east_asia,"The music industry of East Asia, a region that includes Mainland China, Hong Kong, Macau, Japan, Mongolia, North Korea, Singapore, South Korea and Taiwan is developed economic sector that is home to some of the world's largest music markets.",industrie_musicale_de_l'asie_orientale,YES
,bn:16132490n,,music_in_early_modern_scotland,Music in early modern Scotland includes all forms of musical production in Scotland between the early sixteenth century and the mid-eighteenth century.,musique_au_début_de_l'Écosse_moderne,YES
,bn:03143968n,,"music_history_of_the_united_states_in_the_1980s, music_of_the_united_states, 1980s_soft_rock, music_history_of_the_united_states, 1980s_light_rock","Popular music of the United States in the 1980s saw heavy metal, country music, Top40 hits, hip hop, MTV, CMJ, and new wave as mainstream.",musique_historique_des_états_unis_dans_les_années_1980,YES
,bn:03143965n,,"music_history_of_the_united_states_in_the_1970s, music_history_of_the_united_states, music_of_the_united_states",Popular music of the United States in the 1970s saw various forms of pop music dominating the charts.,musique_historique_des_états_unis_dans_les_années_1970,YES
,bn:02496101n,,music_history_of_the_united_states_in_the_1960s,"Popular music of the United States in the 1960s became innately tied up into causes, opposing certain ideas, influenced by the sexual revolution, feminism, Black Power and environmentalism.",histoire_de_la_musique_des_états_unis_dans_les_années_1960,YES
,bn:02113023n,,"music_history_of_france, french_medieval_music, french_baroque_music, french_renaissance_music",The music history of France runs from as far back as the 10th century to today's modern music.,histoire_de_la_musique_en_France,YES
,bn:02113023n,,"music_history_of_france, french_medieval_music, french_baroque_music, french_renaissance_music",The music history of France runs from as far back as the 10th century to today's modern music.,histoire_de_la_musique_française,YES
,bn:14124703n,,"music_composition_and_composers_in_prishtina, music_composition_and_composers_in_pristina",Music composition and composers in Pristina refers to music composition and composers who have left their mark in Pristina.,composition_musicale_à_pristina,YES
,bn:02508540n,,"music_archaeology, music, archaeology",Music archaeology is an interdisciplinary study field that combines musicology and archaeology.,archéologie_musical,YES
,bn:03361595n,,"music_and_politics, political_music, politics_in_music, music_in_politics, folk_music_and_politics, politics_and_music","The connection between music and politics, particularly political expression in song, has been seen in many cultures.",musique_politique,YES
,bn:03371505n,,"music_and_mathematics, mathematics_and_music, normalizing_the_musical_scale, musical_kinetics, mathofthewesternmusicalscale, music_and_math, math_and_music, mathematics_of_the_western_music_scale, mathematics_of_musical_scales, mathematics_of_music, the_mathematics_of_western_music, underpinnings_of_musical_scales, math_of_western_music_scale","Music theory has no axiomatic foundation in modern mathematics, although some interesting work has recently been done in this direction, yet the basis of musical sound can be described mathematically and exhibits ""a remarkable array of number properties"".",musique_et_mathématique,YES
,bn:02668585n,,"music_and_emotion, musical_emotion, emotion_and_music, aesthetics_of_music, musical_aesthetics",Research into music and emotion seeks to understand the psychological relationship between human affect and music.,émotions_et_musique,YES
,bn:02342443n,,"murder_ballad, tragic_ballad",Murder ballads are a subgenre of the traditional ballad form dealing with a crime or a gruesome death.,ballade_meurtrière,YES
,bn:02859253n,,mult_box,"A mult box is ""a metal box with multiple outputs of a single audio source .""",mult_box,YES
,bn:03636988n,,"mu_chord, mu_major, steely_dan_chord, mu_major_chord","A mu major chord or mu chord is a particular voicing of an add 2 or ""add 9"" chord.",mu_chord,YES
,bn:03799791n,,"moravian_church_music, moravian_music",The Moravian musical tradition in United States began with the earliest Moravian settlers in the first half of the 18th century.,tradition_musicale_morave_aux_états-Unis,YES
,bn:03821507n,,monad,"In music, a monad is a single note or pitch.",monad,YES
,bn:03139545n,,modern_soul,"Modern soul is a style of music with associated clothing and dance styles, that developed in Northern England in the early 1970s.",soul_moderne,YES
,bn:03139545n,,modern_soul,"Modern soul is a style of music with associated clothing and dance styles, that developed in Northern England in the early 1970s.",modern_soul,YES
,bn:02426793n,,"mixing_engineer, mix_engineer","A mixing engineer is responsible for combining different sonic elements of an auditory piece into a complete rendition, whether in music, film, or any other content of auditory nature.",ingénieur_mixeur,YES
,bn:02426793n,,"mixing_engineer, mix_engineer","A mixing engineer is responsible for combining different sonic elements of an auditory piece into a complete rendition, whether in music, film, or any other content of auditory nature.",ingénieur_mix,YES
,bn:02454339n,,"minneapolis_sound, the_minneapolis_sound","The Minneapolis sound is a subgenre of funk rock with elements of synth-pop and new wave, that was pioneered by Prince in the late 1970s.",son_de_minneapolis,YES
,bn:02141845n,,"mind_rhyme, subverted_rhyme, teasing_rhyme","A subverted rhyme, teasing rhyme or mind rhyme is the suggestion of a rhyme which is left unsaid and must be inferred by the listener.",rime_taquine,YES
,bn:02141845n,,"mind_rhyme, subverted_rhyme, teasing_rhyme","A subverted rhyme, teasing rhyme or mind rhyme is the suggestion of a rhyme which is left unsaid and must be inferred by the listener.",rime_mentale,YES
,bn:14216443n,,"military_and_processional_music, military_&_processional_music","Military and processional music was designed to fulfil necessary functions in a military environment, and accompanies pageants, parades, ceremonies, processions.",musique_militaire_et_processionale,YES
,bn:02775673n,,"middleground, structural_level, background, strata, foreground, schichten","In Schenkerian analysis, a structural level is a representation of a piece of music at a different level of abstraction, with levels typically including foreground, middleground, and background.",niveau_structurel,YES
,bn:02965878n,,"mexican_son_music, mexican_son, son_mexicano","Son mexicano is a category of Mexican folk music and dance that encompasses various regional genres, all of which are called son.",son_mexicano,YES
,bn:02586440n,,"métis_fiddle, metis_fiddle, métis_fiddling, metis_fiddling","Métis fiddle is the style that the Métis of Canada and Métis in the northern United States have developed to play the violin, solo and in folk ensembles.",violon_métis,YES
,bn:02586440n,,"métis_fiddle, metis_fiddle, métis_fiddling, metis_fiddling","Métis fiddle is the style that the Métis of Canada and Métis in the northern United States have developed to play the violin, solo and in folk ensembles.",métis_fiddle,YES
,bn:03157321n,,"mento, mento_music, mento_rhythm",Mento is a style of Jamaican folk music that predates and has greatly influenced ska and reggae music.,musique_mento,YES
,bn:02447073n,,"melodics, melodik","Melodics is the features of melody that are characteristic for a particular style, period, or group of composers, e.g. baroque melodics, the melodics of Frédéric Chopin's compositions.",melodiques,YES
,bn:02447073n,,"melodics, melodik","Melodics is the features of melody that are characteristic for a particular style, period, or group of composers, e.g. baroque melodics, the melodics of Frédéric Chopin's compositions.",melodics,YES
,bn:03645393n,,melodica_in_music,Melodica in music refers to the musical use of melodica.,melodica_musicale,YES
,bn:03334099n,,melodeclamation,Melodeclamation was a chiefly 19th century practice of reciting poetry while accompanied by concert music.,melodeclamation,YES
,bn:03115366n,,"mechanical_license, mechanical_licensing, mechanical_rights","In copyright law, a mechanical license is a license from the holder of a copyright of a composition or musical work, to another party to ""cover song"", reproduce, or sample a portion of the original composition.",licence_mécanique,YES
,bn:16759976n,,"maxima, large, octuple_whole_note, duplex_longa, octuple_entire_musical_note, massima, octuple_note","A maxima, duplex longa, larga, or octuple whole note was a musical note used commonly in thirteenth and fourteenth century music and occasionally until the end of the sixteenth century.",maxima,YES
,bn:03624098n,,"matrix, at-oddness, bound-upness","In music, especially folk and popular music, a matrix is an element of variations which does not change.",matrix,YES
,bn:03391358n,,"matra, matras","In Indian classical music, a matra is a beat, the smallest rhythmic sub-unit of a tala - the musical meter.",matra,YES
,bn:02599325n,,"marfa, timki",Marfa also Timki is a single hemispherical drum or percussion instrument.,marfa,YES
,bn:02599325n,,"marfa, timki",Marfa also Timki is a single hemispherical drum or percussion instrument.,timki,YES
,bn:03487502n,,"manualism, hand_tunes, hand_music, hand_farts, hand_farting",Manualism is the art of playing music by squeezing air through the hands.,manuelisme,YES
,bn:02830974n,,"mâni, mani",Mâni is a form of Turkish folk song in quatrains.,mâni,YES
,bn:02830974n,,"mâni, mani",Mâni is a form of Turkish folk song in quatrains.,mani,YES
,bn:03643309n,,"malaysian_rock, m_rock, mrock, m-rock",Malaysian underground music and idealism is popular locally and overseas.,rock_malaisien,YES
,bn:02618312n,,"malaysian_pop, m_pop, pop_yeh_yeh, m-pop, mpop, mpoce, pop_yeh-yeh","Malaysian pop, abbreviated as M-pop, refers to popular music forms in Malaysia.",pop_malaisienne,YES
,bn:02618312n,,"malaysian_pop, m_pop, pop_yeh_yeh, m-pop, mpop, mpoce, pop_yeh-yeh","Malaysian pop, abbreviated as M-pop, refers to popular music forms in Malaysia.",musique_populaire_malaisienne,YES
,bn:02494872n,,"m_band, m-band",The NATO M band is the obsolete designation given to the radio frequencies from 60 to 100 GHz during the cold war period.,m_band,YES
,bn:02494872n,,"m_band, m-band",The NATO M band is the obsolete designation given to the radio frequencies from 60 to 100 GHz during the cold war period.,fréquence_m_band,YES
,bn:03355590n,,"luntang, kwintangan_kayo","The luntang is a type of Philippine xylophone of the Maguindanaon people, strung vertically, with five horizontal logs hung in ascending order arranged by pitch.",luntang,YES
,bn:03021810n,,lujon,The lujon is a bass metallophone consisting of individually-pitched metal plates that are attached to the resonance chambers of a partitioned wooden box.,lujon,YES
,bn:02694502n,,"low_whistle, low_irish_whistle","The low whistle, or concert whistle, is a variation of the traditional tin whistle/pennywhistle, distinguished by its lower pitch and larger size.",low_whistle_irlandais,YES
,bn:02284506n,,"low_bit, lo-bit, lobit",Low bit is a musical aesthetic characterized by lossy data compression artifacts caused by encoding songs at low bitrates.,Débit_binaire,YES
,bn:02284506n,,"low_bit, lo-bit, lobit",Low bit is a musical aesthetic characterized by lossy data compression artifacts caused by encoding songs at low bitrates.,faible_débit,YES
,bn:02556299n,,loh_tarang,The Loh Tarang is a melodic percussion instrument.,loh_tarang,YES
,bn:02732630n,,"live_looping, live-looping, loop_pedal, loop_station, livelooping, loopstation","Live looping is the recording and playback of a piece of music in real-time using either dedicated hardware devices, called loopers or phrase samplers, or software running on a computer with an audio interface.",live_looping,YES
,bn:03730106n,,"lira, relia","The lira, or relia, is a Ukrainian variant of the hurdy-gurdy, an instrument which can trace its history back to the 10th century.",lira,YES
,bn:03730106n,,"lira, relia","The lira, or relia, is a Ukrainian variant of the hurdy-gurdy, an instrument which can trace its history back to the 10th century.",relia,YES
,bn:03109735n,,left-hand_muting,"Left-hand muting is a performance technique for stringed instruments, where the vibration of a string is damped by the left hand.",left-hand_muting,YES
,bn:03109735n,,left-hand_muting,"Left-hand muting is a performance technique for stringed instruments, where the vibration of a string is damped by the left hand.",sourdine_de_la_main_gauche,YES
,bn:02347730n,,"lattice, tone-lattice, tuning_table, pitch_lattice, tuning_lattice, tuning_matrix, tuning_array","In musical tuning, a lattice ""is a way of modeling the tuning relationships of a just intonation system.",lattice,YES
,bn:16374835n,,"latino_punk, punk_in_colombia, colombian_punk, latina_punk",Latino punk is punk music created by Latino people in Latin America and the United States.,punk_latino,YES
,bn:16374835n,,"latino_punk, punk_in_colombia, colombian_punk, latina_punk",Latino punk is punk music created by Latino people in Latin America and the United States.,punk_latin,YES
,bn:16347553n,,"latin_music, 1970s_latin_music, 1940s_latin_music, 1980s_latin_music, 2000s_latin_music, 1990s_latin_music, latin, latino_music, hispanic-american_music, 1950s_latin_music, 1960s_latin_music","Latin music is a term used by the music industry as a catch-all genre for music that comes from Spanish- and Portuguese-speaking areas of the world, namely Ibero-America and the Iberian Peninsula, as well as music sung in either language.",musique_latine_des_1970s,YES
,bn:03149272n,,"latin_american_music_in_the_united_states, latin_music_in_the_united_states, latino_music_in_the_united_states, hispanic_music_in_the_united_states","Latin American music has long influenced popular American music, including jazz, rhythm and blues, and even country music, and both Latin American music and American music have been strongly influenced by African music.",musique_latine_aux_états_unis,YES
,bn:03149272n,,"latin_american_music_in_the_united_states, latin_music_in_the_united_states, latino_music_in_the_united_states, hispanic_music_in_the_united_states","Latin American music has long influenced popular American music, including jazz, rhythm and blues, and even country music, and both Latin American music and American music have been strongly influenced by African music.",musique_latino-américaine_aux_états_unis,YES
,bn:03170069n,,laser_turntable,A laser turntable is a phonograph that plays standard LP records using laser beams as the pickup instead of using a stylus as in conventional turntables.,platine_vynile_au_laser,YES
,bn:03802219n,,kus,"A Kus is a large-sized ancient Persian kettledrum, similar to the timpani.",kus,YES
,bn:03151362n,,"kurdish_music, music_of_kurdistan, qernete, music_of_iraqi_kurdistan, qernête",Kurdish music refers to music performed in the Kurdish languages and Zaza-Gorani languages.,musique_du_kurdistan,YES
,bn:03355408n,,"kulintang_a_tiniok, salunay, sarunai, sarunay, saronai, saronay, kulintang_a_putao, salonay","Also called kulintang a putao, sarunay, salunay, salonay, saronai, sarunai The kulintang a tiniok is a type of Philippine metallophone with eight tuned knobbed metal plates strung together via string a top a wooden antangan.",kulintang_a_tiniok,YES
,bn:03346118n,,kulintang_a_kayo,The kulintang a kayo is a Philippine xylophone of the Maguindanaon people with eight tuned slabs strung horizontally atop a padded wooden antangan.,kulintang_a_kayo,YES
,bn:02110460n,,"kuduro, kuduru",Kuduro is a type of music and dance from Angola. ,cu_duro,YES
,bn:02969302n,,"krez, krezh",The krez is a musical instrument of the Udmurt people of the Russian Urals.,krez,YES
,bn:02592486n,,koron,"Koron means ""less than lower in pitch"" in Persian traditional music, and the koron symbol lowers a note by a quarter step.",koron,YES
,bn:15993949n,,"korean_idol, k-pop_idol, korean_idols, south_korean_idols, k-pop_idols, korean_pop_idols, south_korean_idol, korean_pop_idol, kpop_idol, south_korean_teen_stars","An idol, in fandom culture in South Korea, refers to a celebrity working in the field of K-pop, either as a member of a group or as a solo act.",idol_coréen,YES
,bn:15993949n,,"korean_idol, k-pop_idol, korean_idols, south_korean_idols, k-pop_idols, korean_pop_idols, south_korean_idol, korean_pop_idol, kpop_idol, south_korean_teen_stars","An idol, in fandom culture in South Korea, refers to a celebrity working in the field of K-pop, either as a member of a group or as a solo act.",k-pop_idol,YES
,bn:03508849n,,korean_contemporary_christian_music,Korean Contemporary Christian music refers to Contemporary Christian music written or played in South Korea.,musique_coréenne_contemporaine_chrétienne,YES
,bn:15742638n,,"kontradans, french-haitian_contredanse","Kontradans or the French-Haitian Contredanse, is creolized dance music formed in the 18th century in the French colony of Saint-Domingue that evolved from the English contra dance, or, which eventually spread throughout the Caribbean, Louisiana, Europe and the rest of the New World from the Creoles of Saint-Domingue.",kontradans,YES
,bn:02193603n,,"konghou, k'ung-hou, gonghu, kugo",The konghou or hunghau is an ancient Chinese harp.,kanhou,YES
,bn:02193603n,,"konghou, k'ung-hou, gonghu, kugo",The konghou or hunghau is an ancient Chinese harp.,kogu,YES
,bn:02487188n,,kommos,A kommos is a lyrical song of lamentation in an Athenian tragedy that the chorus and a dramatic character sing together.,kommos,YES
,bn:02956537n,,"kombu, kombu,_kerala, kombu_pattu",The Kombu or Kompu also known as the Kombu Pattu is a wind instrument in Tamil nadu and Kerala.,kombu,YES
,bn:02956537n,,"kombu, kombu,_kerala, kombu_pattu",The Kombu or Kompu also known as the Kombu Pattu is a wind instrument in Tamil nadu and Kerala.,kombu_pattu,YES
,bn:02652590n,,kidandali,Kidandali is a stylistic music genre featuring the use of native sounds and samples from Uganda.,kidandali,YES
,bn:03240599n,,"kepyak, kepyakan, keprak","The Kepyak is a percussion instrument played by the dalang of a wayang performance in Java, Indonesia.",kepyak,YES
,bn:03242554n,,kemanak,"Kemanak is a banana-shaped idiophone used in Javanese gamelan, made of bronze.",kemanak,YES
,bn:03837835n,,katsa,Katsa is a rattle used in Malagasy music.,katsa,YES
,bn:03699332n,,kari,"Kari, in shakuhachi music, is both a property of a note and a technique.",kari,YES
,bn:02995861n,,"karaniing, kereb, pergram",The karaniing is a type of bamboo tube zither played among the Orang Asli tribal peoples of Malaysia.,karaniing,YES
,bn:03464336n,,"kansas_city_jazz, kanas_city_jazz","Kansas City jazz is a style of jazz that developed in Kansas City, Missouri during the 1920s and 1930s, which marked the transition from the structured big band style to the musical improvisation style of Bebop.",jazz_de_kansas_city,YES
,bn:02258008n,,kanikapila,"Kanikapila is a style of Hawaiian music produced in an impromptu jam session, most commonly taking place at a beach, or family gathering.",kanikapila,YES
,bn:03284397n,,kalumbu,"The kalumbu, or kalumbo, is a traditional instrument of the Tonga and Ila people of Zambia and Zimbabwe.",kalumbu,YES
,bn:02175092n,,"jinghu, peking_opera_fiddle, jinghu_fiddle","The jinghu is a Chinese bowed string instrument in the huqin family, used primarily in Beijing opera.",jīnghú,YES
,bn:03213621n,,"jersey_shore_sound, jersey_shore","The Jersey Shore sound is a genre of rock and roll popularized at the Jersey Shore on the Atlantic Ocean coast of New Jersey, United States.",jersey_shore_sound,YES
,bn:02384453n,,"jazz_singing, vocal_jazz, jazz_vocal, jazz_vocalist, jazz_vocalists",Vocal jazz or jazz singing is an instrumental approach to the voice.,chanteur_de_jazz,YES
,bn:15354280n,,"jari_gan, jarigan","Jarigan or is one of the few indigenous music art performances of Bangladesh, West Bengal, Barak Valley and Brahmaputra Valley.",jari_gan,YES
,bn:02413676n,,"jarana_jarocha, jarana_de_son_jarocho","The jarana jarocha is a guitar-shaped fretted stringed instrument from the southern region of the state of Veracruz, Mexico.",jarana_jarocha,YES
,bn:03795229n,,"japanese_reggae, j-reggae",Japanese reggae is reggae music originating from Japan.,j-reggae,YES
,bn:14586035n,,"irish_fiddle, irish_fiddling, irish_fiddlers, irish_fiddle_playing",The Celtic fiddle is one of the most important instruments in the traditional repertoire of Celtic music.,violon_irlandais,YES
,bn:14652023n,,"iraqi_santur, santur, santur,_iraqi",The santur is a hammered dulcimer of Mesopotamian origin.,santur_irakien,YES
,bn:02135486n,,"iranian_pop_music, iranian_pop, persian_pop_music, persian_pop, aryan_pop_music","Iranian pop music or Persian pop music refers to pop music originated in Iran, with songs mainly in Persian and other regional languages of the country.",musique_pop_iranienne,YES
,bn:02793549n,,"interval_signal, tuning_signal","An interval signal, or tuning signal, is a characteristic sound or musical phrase used in international broadcasting, numbers stations, and by some domestic broadcasters, played before commencement or during breaks in transmission, but most commonly between programmes in different languages.",interval_signal,YES
,bn:03409939n,,"instrument_destruction, list_of_musicians_known_for_destroying_instruments, guitar_destruction, smashing_guitar, guitar-smashing, guitar_smashing, instrument_smashing, guitar_smash, smashing_guitars","The destruction of musical instruments is an act performed by a few pop, rock and other musicians during live performances, particularly at the end of the gig.",destruction_d'instruments,YES
,bn:14225843n,,"insertion_aria, interpolated_aria, aria_di_baule, trunk_aria, interpolation_aria",An insertion aria is an aria sung in an opera for which it was not composed.,aria_d'insertion,YES
,bn:02544313n,,"indo_pop, indonesian_pop, indonesian_popular_music","Indo-pop also known as Indonesian pop is loosely defined as Indonesian pop music; however, in a wider sense it can also encompass Indonesian pop culture, which also includes Indonesian cinema and sinetrons.",indo_pop,YES
,bn:02544313n,,"indo_pop, indonesian_pop, indonesian_popular_music","Indo-pop also known as Indonesian pop is loosely defined as Indonesian pop music; however, in a wider sense it can also encompass Indonesian pop culture, which also includes Indonesian cinema and sinetrons.",indo-pop,YES
,bn:02544313n,,"indo_pop, indonesian_pop, indonesian_popular_music","Indo-pop also known as Indonesian pop is loosely defined as Indonesian pop music; however, in a wider sense it can also encompass Indonesian pop culture, which also includes Indonesian cinema and sinetrons.",indonesian_pop,YES
,bn:02544313n,,"indo_pop, indonesian_pop, indonesian_popular_music","Indo-pop also known as Indonesian pop is loosely defined as Indonesian pop music; however, in a wider sense it can also encompass Indonesian pop culture, which also includes Indonesian cinema and sinetrons.",pop_indonésien,YES
,bn:02673573n,,"improvisation_in_music_therapy, clinical_improvisation",In music therapy improvisation is defined as a process where the client and therapist relate to each other.,improvisation_en_musicothérapie,YES
,bn:03670990n,,ilimba,The ilimba is a lamellophone from Tanzania.,ilimba,YES
,bn:02332112n,,ikinimba,Ikinimba is probably the most revered musical tradition in Rwanda.,ikinimba,YES
,bn:02576639n,,"igbo_music, igbo_traditional_music, ibo_music","Igbo music is the music of the Igbo people, who are indigenous to the southeastern part of Nigeria.",musique_igbo,YES
,bn:02576639n,,"igbo_music, igbo_traditional_music, ibo_music","Igbo music is the music of the Igbo people, who are indigenous to the southeastern part of Nigeria.",musique_traditionnelle_igbo,YES
,bn:16246265n,,hungarian_pop,Hungarian pop is the pop music scene of Hungary.,pop_hongrois,YES
,bn:02114112n,,hungarian_opera,"The origins of Hungarian opera can be traced to the late 18th century, with the rise of imported opera and other concert styles in cities like Pozsony, Kismarton, Nagyszeben and Budapest.",opéra_hongrois,YES
,bn:16250722n,,hungarian_metal,Hungarian metal is the metal music scene of Hungary.,metal_hongrois,YES
,bn:02889866n,,"huangmei_opera, huang_mei_diao, huangmeixi_opera, huang_mei_opera, huangmei_xi, huang_mei_diao_opera, huangmeixi",Huangmei or Huangmei tone originated as a form of rural folksong and dance that has been in existence for the last 200 years and possibly longer.,chant_du_huangmei,YES
,bn:03603363n,,"houston_noise, houston_noise_bands","Houston noise is a subgenre of noise rock, centered in Houston, Texas.",houston_noise,YES
,bn:03215420n,,"house_concert, hausmusik","A house concert or home concert is a musical concert or performance art that is presented in someone's home or apartment, or a nearby small private space such as a barn, apartment rec room, lawn, or back yard.",concert_à_domicile,YES
,bn:02797745n,,hori,"Hori is a genre of semi-classical singing, popular in Uttar Pradesh and Bihar.",hori,YES
,bn:03816996n,,"hora_lungă, cintec_lung, cîntec_lung, hora_lunga","Hora lungă, is a Romanian regional folksong style characterized by the union of a lyrical text and improvisational melody.",hora_lungă,YES
,bn:03348278n,,hoover_sound,"Hoover sound refers to a particular synthesizer sound in electronic music, commonly used in gabber, breakbeat hardcore, trance and hard house.",hoover_sound,YES
,bn:03702217n,,hofii,"Hofii is a form of female vocal folk music that is believed to have originated from Tlemcen, Algeria.",hofii,YES
,bn:03879857n,,history_of_sonata_form,Sonata form is one of the most influential ideas in the history of Western classical music.,histoire_de_la_forme_sonata,YES
,bn:03869013n,,"history_of_multitrack_recording, 32-track_digital_recorder","Multitrack recording of sound is the process in which sound and other electro-acoustic signals are captured on a recording medium such as magnetic tape, which is divided into two or more audio tracks that run parallel with each other.",enregistrement_multipliste,YES
,bn:02808843n,,"hip_hop_skit, rap_skit, skit_track, skit","A hip hop skit is a form of sketch comedy that appears on a hip hop album or mixtape, and is usually written and performed by the artists themselves.",skit_de_hip_hop,YES
,bn:02808843n,,"hip_hop_skit, rap_skit, skit_track, skit","A hip hop skit is a form of sketch comedy that appears on a hip hop album or mixtape, and is usually written and performed by the artists themselves.",hip_hop_skit,YES
,bn:02572349n,,"hill_country_blues, north_mississippi_hill_country_blues, north_hill_country_blues, north_mississippi_blues",Hill country blues is a regional style of country blues.,hill_contry_blues,YES
,bn:02572349n,,"hill_country_blues, north_mississippi_hill_country_blues, north_hill_country_blues, north_mississippi_blues",Hill country blues is a regional style of country blues.,blues_de_hill_country,YES
,bn:02813857n,,"hauptstimme, hauptsatz, primary_voice, counter-melodies, 𝆧, 𝆦, secondary_voice, 𝆨, hauptrhythmen, countermelodies, seitensatz, nebenstimme, counter_melody, hauptrhythmus, secondary_melody","In music, Hauptstimme or Hauptsatz is the main voice, chief part; i.e., the contrapuntal or melodic line of primary importance, in opposition to Nebenstimme.",hauptstimme,YES
,bn:02813857n,,"hauptstimme, hauptsatz, primary_voice, counter-melodies, 𝆧, 𝆦, secondary_voice, 𝆨, hauptrhythmen, countermelodies, seitensatz, nebenstimme, counter_melody, hauptrhythmus, secondary_melody","In music, Hauptstimme or Hauptsatz is the main voice, chief part; i.e., the contrapuntal or melodic line of primary importance, in opposition to Nebenstimme.",hauptsatz,YES
,bn:02175314n,,"gypsy_scale, romani_scale, ciprian_scale, minor_gypsy_scale","The term Gypsy scale refers to one of several musical scales named after their supported and associated with Romani or ""Gypsy"" music: Double harmonic scale, the fifth mode of Hungarian minor, or Double Harmonic minor, scale, also known as the Byzantine scale.",gamme_gitane,YES
,bn:02143383n,,"gwo_ka, gwo_ka_moderne",Gwo ka is a French creole term for big drum.,gwok,YES
,bn:03419882n,,"guqin_notation, qin_notation","The notation of the guqin is a unique form of tablature for the Chinese musical instrument, with a history of over 1,500 years, still in use today.",notation_de_guqin,YES
,bn:02548604n,,guitarra_de_canya,"The guitarra de canya is a Spanish percussion instrument made from several reeds or bones, suspended by cords in a row and hung from the neck.",guitarra_de_canya,YES
,bn:02548604n,,guitarra_de_canya,"The guitarra de canya is a Spanish percussion instrument made from several reeds or bones, suspended by cords in a row and hung from the neck.",guitarra_d'ossos,YES
,bn:02548604n,,guitarra_de_canya,"The guitarra de canya is a Spanish percussion instrument made from several reeds or bones, suspended by cords in a row and hung from the neck.",escaleta,YES
,bn:02211213n,,"guatemalan_rock, rock_chapin",Guatemalan Rock or Rock Chapín is a genre of rock music which has been developing in Guatemala since the mid-1970s.,rock_chapín,YES
,bn:02991555n,,"guangdong_music, music_of_guangdong, cantonese_folk_song",Music of Guangdong is a synthesis of a number of local Guangdong folk music styles.,musique_du_guangdong,YES
,bn:02991555n,,"guangdong_music, music_of_guangdong, cantonese_folk_song",Music of Guangdong is a synthesis of a number of local Guangdong folk music styles.,musique_cantonaise,YES
,bn:03363847n,,greek_punk,"The Greek punk scene was small but powerful in the Greek capital, Athens, in the 1980s.",punk_grec,YES
